Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2023-01-09T16:00,-1.5,57,0,4.6,222,81,93,55,62.4477108768227,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T17:00,-0.1,61,0,4.3,211,100,195,75,62.6413065946409,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T18:00,2.6,53,0,3.71,175,95,278,125,62.9540373842627,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T19:00,5.4,48,0,3.26,153,100,275,190,63.3813621681202,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T20:00,6.3,48,0,2.59,152,100,168,255,63.8180824251909,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T21:00,6.7,49,0,2.6,182,100,101,225,64.237919384595,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T22:00,6.4,49,0,3.2,194,100,69,120,64.6458681821992,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-09T23:00,5.1,54,0,3.45,197,100,18,90,64.9529371351281,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T00:00,3.4,63,0,3.26,220,93,6,55,65.1340656639055,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T01:00,2.5,66,0,2.75,213,91,0,45,65.27965453646,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T02:00,1.7,68,0,3.48,219,70,0,45,65.4031193158887,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T03:00,1.9,63,0,4.17,210,64,0,45,65.568870586844,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T04:00,1.6,61,0,4.21,208,98,0,50,65.7493056931183,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T05:00,0.6,64,0,4.7,209,96,0,50,65.8946365449166,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T06:00,0.8,63,0,5.3,212,68,0,50,66.0484640853207,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T07:00,0.5,64,0,5.2,218,32,0,50,66.1908102794564,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T08:00,-0.7,71,0,4.68,222,23,0,40,66.2769578291497,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T09:00,-1.2,74,0,4.6,224,31,0,40,66.3439880612098,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T10:00,-0.5,71,0,4.53,227,47,0,35,66.4301035444529,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T11:00,-0.1,70,0,4.67,223,28,0,35,66.5235818576599,80.2365922510952,6,15,1.4083315461251,6,0
2023-01-10T12:00,0.4,72,0,4.74,222,37,0,40,66.6061964413499,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T13:00,0,72,0,4.24,223,48,0,40,66.6868734315707,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T14:00,-1,75,0,4.39,221,89,0,45,66.7476086407727,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T15:00,-1.1,75,0,4.47,220,66,8,50,66.807806917548,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T16:00,1.9,68,0,3.64,212,83,96,60,66.9219739337995,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T17:00,5.8,61,0,2.94,190,73,224,75,67.1246447013199,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T18:00,8.3,51,0,1.6,184,68,334,100,67.4839913821744,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T19:00,9,47,0,2.34,230,6,409,810,67.9145388189017,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T20:00,9.2,45,0,2.73,242,1,425,1455,68.375943567867,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T21:00,8.9,45,0,2.69,225,0,382,1325,68.8215255461349,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T22:00,8.3,48,0,4.03,224,8,284,215,69.1974423981846,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-10T23:00,6.7,52,0,4.46,222,16,147,30,69.4856731432927,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T00:00,5.1,60,0,4.28,233,86,26,30,69.6636975777423,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T01:00,3.6,61,0,3.18,226,86,0,45,69.8190818476968,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T02:00,1.4,70,0,2.37,208,60,0,55,69.8979718999537,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T03:00,0,71,0,1.35,222,41,0,50,69.9659946241387,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T04:00,-1.8,72,0,0.67,207,77,0,50,70.0233052053705,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T05:00,-2.5,70,0,1.77,164,49,0,45,70.0873005751044,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T06:00,0.3,62,0,3.14,149,100,0,45,70.209227954504,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T07:00,-0.2,65,0,3.01,174,97,0,40,70.3078537486896,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T08:00,-1.9,70,0,2.56,201,100,0,35,70.3721361802491,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T09:00,-2.6,80,0,3.58,216,76,0,30,70.3971106890369,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T10:00,-5.6,90,0,2.6,247,100,0,30,70.4009463722424,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T11:00,-6.3,91,0,1.03,241,100,0,20,70.4036942719006,80.3682502878163,6.05170620020546,15,1.50135495316467,6.04771352248311,0
2023-01-11T12:00,-4.3,76,0,0.28,225,83,0,20,70.4380490170178,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T13:00,-5.9,80,0,1.65,284,93,0,20,70.4587689607552,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T14:00,-4.6,82,0,1.32,279,100,0,45,70.4761338839005,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T15:00,-3.4,84,0.7,1.91,276,100,0,110,58.3695114906271,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T16:00,-2.2,87,0.6,2.28,285,100,0,155,50.0093502223768,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T17:00,-0.7,90,0.3,2.48,320,100,2,210,46.4189951854936,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T18:00,-0.2,93,0.3,2.56,339,100,6,405,43.1219230050506,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T19:00,0.2,92,0.2,2.57,347,100,2,445,41.0953228443948,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T20:00,0.7,90,0.1,2.94,342,100,3,515,40.14891727491,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T21:00,1.2,87,0,3.51,3,100,37,470,40.1982399071155,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T22:00,0.7,91,0,2.66,20,100,46,740,40.2232599529821,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-11T23:00,0.3,93,0,1.71,21,100,15,365,40.2389818119879,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T00:00,-1.2,97,0,0.81,330,99,9,145,40.2422979200716,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T01:00,-1.3,99,0,0.6,360,100,0,40,40.2427892190457,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T02:00,-1.2,98,0,0.5,217,100,0,60,40.2444239963721,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T03:00,-1.9,98,0,0.57,135,100,0,35,40.2460138580593,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T04:00,-2.2,97,0,1,174,100,0,25,40.2492004357249,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T05:00,-2.7,92,0,1.52,203,92,0,20,40.2669113900962,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T06:00,-4.3,90,0,1.42,219,68,0,20,40.2916835417962,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T07:00,-6.6,87,0,1.77,227,41,0,20,40.3278793368098,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T08:00,-7.6,86,0,2.48,230,39,0,15,40.3676008832343,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T09:00,-8.4,84,0,2.41,228,35,0,15,40.4164820378519,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T10:00,-10,85,0,2.33,227,31,0,20,40.4573209708076,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T11:00,-10.8,84,0,2.4,225,12,0,25,40.5017239240644,80.4144278389576,6.05170620020546,15,1.20514956780695,6.04771352248311,0
2023-01-12T12:00,-11.9,83,0,2.83,225,8,0,30,40.5490989088008,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T13:00,-12.4,83,0,3.5,217,7,0,40,40.5955104416953,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T14:00,-11.6,79,0,3.44,216,84,0,45,40.6654626039345,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T15:00,-10.5,76,0,3.33,213,16,10,50,40.7581891775499,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T16:00,-7,69,0,3.04,207,47,103,60,40.9264203802256,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T17:00,-1.5,59,0,2.16,193,89,245,75,41.271135728796,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T18:00,2.4,46,0,1.7,183,100,343,110,41.9334380316689,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T19:00,3.9,41,0,2.21,198,61,432,185,42.7569198462794,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T20:00,4.6,39,0,2.73,204,53,444,290,43.6506414248518,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T21:00,4.9,44,0,2.52,214,24,393,335,44.4084026063806,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T22:00,4.2,53,0,1.84,221,0,289,225,44.9335719791966,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-12T23:00,1.6,65,0,1.56,225,0,152,75,45.2077055277129,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T00:00,-0.3,71,0,1.7,230,86,29,50,45.3876212552759,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T01:00,-2.2,85,0,1.5,233,100,0,40,45.4379752280263,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T02:00,-5.7,91,0,1.91,227,100,0,40,45.4552866757926,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T03:00,-6.3,82,0,3.39,225,0,0,40,45.5147117576145,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T04:00,-5.2,73,0,4.03,226,0,0,45,45.6440829601813,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T05:00,-5.1,72,0,4.11,229,19,0,45,45.7824725689769,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T06:00,-5.1,73,0,3.96,227,39,0,45,45.9116621007061,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T07:00,-4.9,73,0,4.1,227,21,0,45,46.0415430445392,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T08:00,-4.5,72,0,4.24,225,76,0,45,46.1821471218117,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T09:00,-4.5,74,0,4.39,223,45,0,45,46.3046895951751,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T10:00,-4,73,0,4.6,224,60,0,45,46.4382299515209,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T11:00,-3.4,72,0,4.67,225,100,0,40,46.5839448474931,79.4667675654091,6.05170620020546,15,1.24239938728973,6.04771352248311,0
2023-01-13T12:00,-3.2,73,0,4.88,226,100,0,40,46.7210157634316,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T13:00,-3,72,0,4.31,224,100,0,40,46.8682106789428,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T14:00,-2.8,72,0,3.96,223,100,0,35,47.0161301715417,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T15:00,-2.9,74,0,4.11,221,100,4,35,47.1444751929994,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T16:00,-0.4,68,0,4.12,219,100,96,40,47.3508775401324,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T17:00,3.4,62,0,3.61,214,100,221,55,47.6781972654039,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T18:00,5.7,54,0,2.88,214,100,319,80,48.1851906266975,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T19:00,7.3,50,0,2.46,207,100,353,130,48.810597444941,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T20:00,8.1,49,0,2.09,197,100,276,160,49.4729749067653,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T21:00,7.7,53,0,1.46,196,97,323,140,50.0251016817636,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T22:00,6,62,0,2.08,215,97,284,65,50.3690756370494,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-13T23:00,4.7,65,0,1.62,248,100,143,50,50.6475731823973,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T00:00,3.3,73,0,2.06,231,98,18,40,50.8099378385574,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T01:00,0.7,86,0,2.5,233,79,0,35,50.8534280355888,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T02:00,-0.8,90,0,2.7,231,71,0,30,50.8753952090332,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T03:00,-1.7,89,0,3.26,227,81,0,30,50.9006132355044,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T04:00,-1.9,83,0,4.03,226,84,0,30,50.9564115494864,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T05:00,-1.4,75,0,4.31,226,92,0,30,51.0720737055187,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T06:00,-1.5,73,0,4.38,225,100,0,35,51.2044027876068,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T07:00,-1.2,71,0,4.53,225,100,0,35,51.3566814439804,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T08:00,-1.1,69,0,4.74,226,100,0,35,51.5289329592677,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T09:00,-0.9,67,0,4.95,227,100,0,40,51.7230203157745,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T10:00,-0.7,67,0,5.02,227,100,0,45,51.9177424830456,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T11:00,-0.4,66,0,5.09,227,100,0,45,52.1250417416476,79.6022643767401,6.05170620020546,15,1.39630804149585,6.04771352248311,0
2023-01-14T12:00,-0.1,65,0,4.81,225,100,0,40,52.3453241059551,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T13:00,-0.4,64,0,4.31,224,100,0,40,52.5733827158685,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T14:00,-0.3,63,0,4.53,223,100,0,45,52.8129867869726,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T15:00,-0.4,64,0,4.14,233,77,3,45,53.0383509315212,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T16:00,0.5,65,0,4.46,222,84,60,45,53.2588606412259,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T17:00,4.2,60,0,4.22,216,59,235,55,53.5858205210781,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T18:00,6.5,51,0,3.81,210,38,369,80,54.1085451109951,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T19:00,7.9,47,0,3.13,207,61,432,130,54.7440904449627,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T20:00,9,46,0,3.38,199,100,417,195,55.4232314041528,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T21:00,9.1,47,0,3.1,195,100,253,215,56.0699920896802,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T22:00,8.1,51,0,2.51,209,100,101,35,56.5944789101451,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-14T23:00,6.3,56,0,2.42,210,97,42,25,56.9851989940334,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T00:00,5.3,62,0,1.92,208,100,14,15,57.2656412618978,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T01:00,4.8,59,0,3.98,219,50,0,20,57.5805652201114,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T02:00,3.5,60,0,4.39,223,28,0,15,57.8625838751056,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T03:00,2.7,62,0,3.68,225,46,0,20,58.1077345003353,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T04:00,0.7,71,0,4.17,226,82,0,25,58.2415268694466,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T05:00,0.4,69,0,4.53,225,69,0,25,58.3907703815344,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T06:00,-0.2,69,0,4.97,220,100,0,25,58.5355318146091,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T07:00,0,67,0,5.14,217,84,0,25,58.6991361817597,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T08:00,-0.4,66,0,4.39,227,98,0,25,58.8684654264079,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T09:00,-0.6,66,0,4.5,233,93,0,30,59.0353650853094,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T10:00,-1.6,69,0,4.4,231,100,0,25,59.168637452287,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T11:00,-2.1,70,0,4.33,230,100,0,30,59.290567201674,80.4344851759708,6.09479470014126,15,1.51745929377338,6.08749985910641,0
2023-01-15T12:00,-1.2,69,0,4.46,226,100,0,35,59.4248077928154,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T13:00,-0.7,67,0,4.03,224,100,0,30,59.578585799589,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T14:00,-0.7,68,0,3.68,225,100,0,30,59.7227037181626,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T15:00,-0.8,70,0,3.54,223,100,0,30,59.8487930071566,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T16:00,0.2,69,0,2.97,225,100,0,35,59.9882020801519,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T17:00,1.8,68,0,2.02,250,100,0,65,60.1459160560813,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T18:00,3.6,63,0,1.04,287,96,40,165,60.3695814214157,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T19:00,4.8,60,0,1,354,100,282,410,60.6409182332686,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T20:00,4.5,69,0,1.02,11,100,274,590,60.8031524891763,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T21:00,3.9,69,0,0.98,24,100,11,565,60.9602816946107,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T22:00,4.1,63,0,1.8,19,100,47,145,61.1819423021557,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-15T23:00,2,77,0.2,2.14,11,100,37,130,58.1601496122142,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T00:00,1.6,76,1.6,1.66,303,100,2,80,38.6017600964394,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T01:00,-0.2,90,1,0.5,233,100,0,65,30.2619168553013,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T02:00,0.1,91,1.2,0.81,187,100,0,60,22.7288351389408,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T03:00,-0.5,90,0.5,1.52,247,100,0,25,20.3713684091942,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T04:00,-0.4,86,0,1.3,293,100,0,25,20.4365740300819,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T05:00,-3.6,89,0,0.58,239,1,0,40,20.4744447169746,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T06:00,-6.7,94,0,1.25,209,0,0,35,20.4861420274804,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T07:00,-8,98,0,1.25,209,27,0,20,20.4878092240461,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T08:00,-7.5,90,0,1.91,223,80,0,25,20.5154470506439,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T09:00,-7.4,77,0,2.78,218,1,0,35,20.6344786742562,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T10:00,-6.8,74,0,3.84,219,0,0,25,20.7853094814886,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T11:00,-5.9,72,0,4.2,218,0,0,35,20.9628814599526,80.6054383258347,6.09479470014126,15,1.51895099890498,6.08749985910641,0
2023-01-16T12:00,-4.7,68,0,4.32,222,30,0,40,21.197551188851,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T13:00,-5.2,67,0,3.96,225,42,0,50,21.4403346431167,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T14:00,-4.3,65,0,4.19,230,53,0,55,21.7186162585031,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T15:00,-3.8,64,0,4.26,231,84,11,55,22.0162672371505,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T16:00,-1.5,61,0,3.89,226,88,70,60,22.3897698443198,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T17:00,1.4,53,0,3.08,216,100,172,100,22.9693023742337,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T18:00,3.2,47,0,3.14,202,98,129,495,23.7376288753055,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T19:00,4.2,43,0,3.04,197,98,111,1035,24.646109262733,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T20:00,4.7,42,0,2.15,202,88,196,1045,25.597031448441,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T21:00,4.4,49,0,1.24,194,43,177,1060,26.3367688558808,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T22:00,4.4,52,0,1.24,194,62,305,955,26.9975750312563,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-16T23:00,5.9,34,0,1.28,141,10,129,205,28.2474815553559,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-17T00:00,3.7,43,0,2.01,354,31,36,50,29.117051934745,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-17T01:00,-1.9,59,0,1.53,212,99,0,25,29.5021529761707,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-17T02:00,-2.4,62,0,0.98,246,78,0,25,29.8311842597714,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
2023-01-17T03:00,-3.5,70,0,1.66,237,98,0,20,30.0381675647879,80.6516941846887,6.09479470014126,15,1.51595963730044,6.08749985910641,0
